country,ccode,region,ageBucket,arrival,familyStatus,gender,gpi,hdi,count
Syria,syr,Western Asia,50-69,3-2018,F,M,3.6,0.536,1
Syria,syr,Western Asia,50-69,3-2018,F,F,3.6,0.536,1
Syria,syr,Western Asia,50-69,8-2017,F,M,3.814,0.536,2
Syria,syr,Western Asia,50-69,8-2017,F,F,3.814,0.536,1
Syria,syr,Western Asia,50-69,7-2015,F,M,3.645,0.538,1
Syria,syr,Western Asia,50-69,7-2015,F,F,3.645,0.538,1
Syria,syr,Western Asia,50-69,10-2017,F,M,3.814,0.536,2
Syria,syr,Western Asia,50-69,10-2017,F,F,3.814,0.536,3
Syria,syr,Western Asia,50-69,9-2015,F,F,3.645,0.538,1
Syria,syr,Western Asia,50-69,11-2018,F,M,3.6,0.536,2
Syria,syr,Western Asia,50-69,11-2018,F,F,3.6,0.536,2
Syria,syr,Western Asia,50-69,7-2016,F,F,3.806,0.536,3
Syria,syr,Western Asia,50-69,7-2016,S,M,3.806,0.536,1
Syria,syr,Western Asia,50-69,7-2016,S,F,3.806,0.536,1
Syria,syr,Western Asia,50-69,11-2017,S,F,3.814,0.536,1
Syria,syr,Western Asia,50-69,1-2018,S,M,3.6,0.536,1
Syria,syr,Western Asia,50-69,3-2016,F,M,3.806,0.536,4
Syria,syr,Western Asia,50-69,3-2016,F,F,3.806,0.536,2
Syria,syr,Western Asia,50-69,3-2016,S,M,3.806,0.536,1
Syria,syr,Western Asia,50-69,5-2017,F,M,3.814,0.536,2
Syria,syr,Western Asia,50-69,5-2017,F,F,3.814,0.536,2
Syria,syr,Western Asia,50-69,5-2017,S,M,3.814,0.536,1
Liberia,lbr,Western Africa,9-17,3-2017,F,M,2.0231,0.435,1
Liberia,lbr,Western Africa,18-29,8-2018,S,F,1.931,0.435,1
Liberia,lbr,Western Africa,0-8,3-2017,F,M,2.0231,0.435,1
Liberia,lbr,Western Africa,0-8,3-2017,F,F,2.0231,0.435,1
Liberia,lbr,Western Africa,30-49,10-2015,S,M,1.963,0.432,1
Liberia,lbr,Western Africa,30-49,9-2016,S,M,1.998,0.432,1
Liberia,lbr,Western Africa,30-49,3-2017,F,M,2.0231,0.435,1
Liberia,lbr,Western Africa,30-49,3-2017,F,F,2.0231,0.435,1
Liberia,lbr,Western Africa,30-49,5-2017,S,M,2.0231,0.435,1
Equatorial Guinea,gnq,Middle Africa,9-17,9-2016,S,M,1.94,0.593,1
Equatorial Guinea,gnq,Middle Africa,18-29,9-2015,F,M,1.987,0.593,1
Equatorial Guinea,gnq,Middle Africa,30-49,12-2015,S,M,1.987,0.593,1
Equatorial Guinea,gnq,Middle Africa,30-49,5-2016,S,M,1.94,0.593,1
Sudan,sdn,Northern Africa,9-17,10-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,9-17,10-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,9-17,6-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,9-17,6-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,9-17,5-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,9-17,12-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,9-17,12-2017,F,F,3.213,0.502,3
Sudan,sdn,Northern Africa,9-17,12-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,9-17,7-2018,F,F,3.155,0.502,2
Sudan,sdn,Northern Africa,9-17,7-2018,S,F,3.155,0.502,1
Sudan,sdn,Northern Africa,9-17,7-2017,F,M,3.213,0.502,3
Sudan,sdn,Northern Africa,9-17,6-2017,F,M,3.213,0.502,3
Sudan,sdn,Northern Africa,9-17,6-2017,F,F,3.213,0.502,2
Sudan,sdn,Northern Africa,9-17,4-2016,S,M,3.269,0.499,2
Sudan,sdn,Northern Africa,9-17,10-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,9-17,8-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,9-17,8-2018,F,F,3.155,0.502,3
Sudan,sdn,Northern Africa,9-17,3-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,9-17,9-2016,F,M,3.269,0.499,2
Sudan,sdn,Northern Africa,9-17,9-2016,F,F,3.269,0.499,5
Sudan,sdn,Northern Africa,9-17,9-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,9-17,9-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,9-17,1-2015,F,M,3.295,0.497,5
Sudan,sdn,Northern Africa,9-17,1-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,9-17,4-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,9-17,12-2018,S,M,3.155,0.502,1
Sudan,sdn,Northern Africa,9-17,1-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,9-17,1-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,9-17,8-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,9-17,11-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,9-17,6-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,9-17,6-2015,S,F,3.295,0.497,1
Sudan,sdn,Northern Africa,9-17,2-2015,F,M,3.295,0.497,3
Sudan,sdn,Northern Africa,9-17,2-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,9-17,2-2015,S,F,3.295,0.497,1
Sudan,sdn,Northern Africa,9-17,9-2018,S,M,3.155,0.502,1
Sudan,sdn,Northern Africa,9-17,12-2016,S,F,3.269,0.499,2
Sudan,sdn,Northern Africa,9-17,2-2016,F,F,3.269,0.499,1
Sudan,sdn,Northern Africa,9-17,5-2015,F,M,3.295,0.497,2
Sudan,sdn,Northern Africa,9-17,1-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,9-17,9-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,9-17,9-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,9-17,3-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,9-17,3-2016,F,F,3.269,0.499,1
Sudan,sdn,Northern Africa,9-17,8-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,9-17,8-2017,S,M,3.213,0.502,2
Sudan,sdn,Northern Africa,9-17,5-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,9-17,5-2018,F,F,3.155,0.502,2
Sudan,sdn,Northern Africa,9-17,5-2018,S,M,3.155,0.502,2
Sudan,sdn,Northern Africa,9-17,5-2018,S,F,3.155,0.502,1
Sudan,sdn,Northern Africa,9-17,9-2015,F,M,3.295,0.497,2
Sudan,sdn,Northern Africa,9-17,9-2015,F,F,3.295,0.497,2
Sudan,sdn,Northern Africa,9-17,9-2015,S,F,3.295,0.497,1
Sudan,sdn,Northern Africa,9-17,7-2015,F,M,3.295,0.497,3
Sudan,sdn,Northern Africa,9-17,7-2015,F,F,3.295,0.497,2
Sudan,sdn,Northern Africa,9-17,3-2017,S,M,3.213,0.502,2
Sudan,sdn,Northern Africa,9-17,3-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,9-17,8-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,9-17,5-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,9-17,11-2017,F,F,3.213,0.502,2
Sudan,sdn,Northern Africa,18-29,5-2016,S,M,3.269,0.499,2
Sudan,sdn,Northern Africa,18-29,5-2016,S,F,3.269,0.499,2
Sudan,sdn,Northern Africa,18-29,6-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,6-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,6-2017,S,M,3.213,0.502,2
Sudan,sdn,Northern Africa,18-29,6-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,12-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,10-2018,F,M,3.155,0.502,2
Sudan,sdn,Northern Africa,18-29,10-2018,F,F,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,10-2018,S,M,3.155,0.502,2
Sudan,sdn,Northern Africa,18-29,8-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,8-2018,S,M,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,8-2018,S,F,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,1-2016,S,M,3.269,0.499,2
Sudan,sdn,Northern Africa,18-29,1-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,9-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,9-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,9-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,7-2016,S,M,3.269,0.499,3
Sudan,sdn,Northern Africa,18-29,4-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,4-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,8-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,9-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,9-2018,F,F,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,9-2018,S,M,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,2-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,2-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,1-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,9-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,9-2017,S,M,3.213,0.502,4
Sudan,sdn,Northern Africa,18-29,9-2017,S,F,3.213,0.502,2
Sudan,sdn,Northern Africa,18-29,8-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,12-2018,S,F,3.155,0.502,3
Sudan,sdn,Northern Africa,18-29,7-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,7-2015,S,F,3.295,0.497,3
Sudan,sdn,Northern Africa,18-29,6-2015,S,M,3.295,0.497,2
Sudan,sdn,Northern Africa,18-29,4-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,4-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,4-2015,S,F,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,5-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,5-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,10-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,10-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,10-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,6-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,12-2017,F,M,3.213,0.502,2
Sudan,sdn,Northern Africa,18-29,12-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,12-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,7-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,7-2018,F,F,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,7-2018,S,F,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,4-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,4-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,11-2015,S,F,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,2-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,6-2018,S,M,3.155,0.502,3
Sudan,sdn,Northern Africa,18-29,6-2018,S,F,3.155,0.502,2
Sudan,sdn,Northern Africa,18-29,2-2018,S,M,3.155,0.502,5
Sudan,sdn,Northern Africa,18-29,3-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,3-2015,S,F,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,11-2018,S,F,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,11-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,11-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,2-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,2-2015,S,M,3.295,0.497,3
Sudan,sdn,Northern Africa,18-29,4-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,4-2018,S,M,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,12-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,11-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,11-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,5-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,5-2015,S,M,3.295,0.497,2
Sudan,sdn,Northern Africa,18-29,10-2016,S,M,3.269,0.499,2
Sudan,sdn,Northern Africa,18-29,7-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,7-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,7-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,7-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,8-2016,S,M,3.269,0.499,2
Sudan,sdn,Northern Africa,18-29,8-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,18-29,5-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,5-2018,F,F,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,5-2018,S,M,3.155,0.502,1
Sudan,sdn,Northern Africa,18-29,9-2015,S,M,3.295,0.497,2
Sudan,sdn,Northern Africa,18-29,9-2015,S,F,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,1-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,1-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,18-29,3-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,18-29,3-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,0-8,10-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,0-8,4-2016,F,F,3.269,0.499,1
Sudan,sdn,Northern Africa,0-8,5-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,0-8,7-2018,F,M,3.155,0.502,2
Sudan,sdn,Northern Africa,0-8,7-2018,F,F,3.155,0.502,3
Sudan,sdn,Northern Africa,0-8,6-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,0-8,12-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,0-8,10-2018,F,M,3.155,0.502,2
Sudan,sdn,Northern Africa,0-8,10-2018,F,F,3.155,0.502,1
Sudan,sdn,Northern Africa,0-8,8-2018,F,M,3.155,0.502,4
Sudan,sdn,Northern Africa,0-8,8-2018,F,F,3.155,0.502,1
Sudan,sdn,Northern Africa,0-8,8-2018,S,M,3.155,0.502,1
Sudan,sdn,Northern Africa,0-8,9-2016,F,M,3.269,0.499,2
Sudan,sdn,Northern Africa,0-8,9-2016,F,F,3.269,0.499,1
Sudan,sdn,Northern Africa,0-8,1-2015,F,M,3.295,0.497,2
Sudan,sdn,Northern Africa,0-8,1-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,0-8,4-2015,F,M,3.295,0.497,3
Sudan,sdn,Northern Africa,0-8,2-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,0-8,5-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,0-8,2-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,0-8,7-2017,F,M,3.213,0.502,2
Sudan,sdn,Northern Africa,0-8,7-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,0-8,9-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,0-8,8-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,0-8,8-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,0-8,8-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,0-8,7-2015,F,M,3.295,0.497,2
Sudan,sdn,Northern Africa,0-8,7-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,0-8,10-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,0-8,9-2015,F,M,3.295,0.497,2
Sudan,sdn,Northern Africa,0-8,12-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,0-8,12-2017,F,F,3.213,0.502,2
Sudan,sdn,Northern Africa,0-8,12-2017,S,M,3.213,0.502,3
Sudan,sdn,Northern Africa,0-8,12-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,0-8,6-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,0-8,3-2016,F,M,3.269,0.499,3
Sudan,sdn,Northern Africa,0-8,3-2016,F,F,3.269,0.499,1
Sudan,sdn,Northern Africa,0-8,5-2017,F,M,3.213,0.502,2
Sudan,sdn,Northern Africa,0-8,5-2017,F,F,3.213,0.502,2
Sudan,sdn,Northern Africa,50-69,3-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,50-69,5-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,50-69,5-2018,F,F,3.155,0.502,1
Sudan,sdn,Northern Africa,50-69,7-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,50-69,7-2018,F,F,3.155,0.502,2
Sudan,sdn,Northern Africa,50-69,6-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,50-69,6-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,50-69,7-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,50-69,7-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,50-69,5-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,10-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,10-2015,S,F,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,6-2016,S,M,3.269,0.499,3
Sudan,sdn,Northern Africa,30-49,5-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,5-2016,F,F,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,5-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,5-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,7-2018,F,M,3.155,0.502,2
Sudan,sdn,Northern Africa,30-49,7-2018,F,F,3.155,0.502,2
Sudan,sdn,Northern Africa,30-49,7-2018,S,M,3.155,0.502,2
Sudan,sdn,Northern Africa,30-49,7-2018,S,F,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,7-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,4-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,4-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,4-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,12-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,12-2015,S,F,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,8-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,8-2018,S,F,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,2-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,3-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,3-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,9-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,9-2016,F,F,3.269,0.499,2
Sudan,sdn,Northern Africa,30-49,9-2016,S,M,3.269,0.499,3
Sudan,sdn,Northern Africa,30-49,9-2016,S,F,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,1-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,3-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,3-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,6-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,6-2018,F,F,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,6-2018,S,M,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,12-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,12-2018,F,F,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,12-2018,S,M,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,1-2016,S,F,3.269,0.499,2
Sudan,sdn,Northern Africa,30-49,8-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,8-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,8-2015,S,F,3.295,0.497,2
Sudan,sdn,Northern Africa,30-49,6-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,6-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,6-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,1-2018,S,M,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,2-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,9-2018,S,M,3.155,0.502,3
Sudan,sdn,Northern Africa,30-49,7-2016,S,M,3.269,0.499,2
Sudan,sdn,Northern Africa,30-49,12-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,2-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,2-2016,F,F,3.269,0.499,2
Sudan,sdn,Northern Africa,30-49,2-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,5-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,5-2015,S,F,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,1-2017,S,F,3.213,0.502,2
Sudan,sdn,Northern Africa,30-49,9-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,4-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,4-2016,F,F,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,4-2016,S,M,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,8-2016,F,M,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,8-2016,F,F,3.269,0.499,1
Sudan,sdn,Northern Africa,30-49,3-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,8-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,8-2017,S,M,3.213,0.502,2
Sudan,sdn,Northern Africa,30-49,7-2015,F,M,3.295,0.497,2
Sudan,sdn,Northern Africa,30-49,7-2015,F,F,3.295,0.497,2
Sudan,sdn,Northern Africa,30-49,7-2015,S,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,7-2015,S,F,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,10-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,10-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,9-2015,F,M,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,9-2015,F,F,3.295,0.497,1
Sudan,sdn,Northern Africa,30-49,11-2018,F,M,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,11-2018,F,F,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,11-2018,S,M,3.155,0.502,1
Sudan,sdn,Northern Africa,30-49,12-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,11-2017,F,M,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,11-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,11-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,6-2017,F,M,3.213,0.502,2
Sudan,sdn,Northern Africa,30-49,6-2017,F,F,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,6-2017,S,M,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,6-2017,S,F,3.213,0.502,1
Sudan,sdn,Northern Africa,30-49,5-2017,F,M,3.213,0.502,2
Sudan,sdn,Northern Africa,30-49,5-2017,F,F,3.213,0.502,2
Sudan,sdn,Northern Africa,30-49,5-2017,S,M,3.213,0.502,2
Sudan,sdn,Northern Africa,30-49,5-2017,S,F,3.213,0.502,2
Sudan,sdn,Northern Africa,30-49,4-2017,S,M,3.213,0.502,1
Eritrea,eri,Eastern Africa,9-17,7-2018,S,F,2.522,0.44,1
Eritrea,eri,Eastern Africa,9-17,11-2018,S,M,2.522,0.44,1
Eritrea,eri,Eastern Africa,9-17,8-2016,F,M,2.46,0.436,1
Eritrea,eri,Eastern Africa,9-17,6-2017,F,M,2.505,0.44,1
Eritrea,eri,Eastern Africa,9-17,6-2017,F,F,2.505,0.44,3
Eritrea,eri,Eastern Africa,9-17,8-2018,S,M,2.522,0.44,1
Eritrea,eri,Eastern Africa,18-29,9-2018,S,F,2.522,0.44,1
Eritrea,eri,Eastern Africa,18-29,6-2016,S,M,2.46,0.436,1
Eritrea,eri,Eastern Africa,18-29,6-2017,F,M,2.505,0.44,1
Eritrea,eri,Eastern Africa,18-29,6-2017,F,F,2.505,0.44,1
Eritrea,eri,Eastern Africa,18-29,6-2017,S,F,2.505,0.44,1
Eritrea,eri,Eastern Africa,18-29,8-2015,S,M,2.309,0.433,1
Eritrea,eri,Eastern Africa,18-29,8-2016,F,M,2.46,0.436,1
Eritrea,eri,Eastern Africa,18-29,8-2016,F,F,2.46,0.436,1
Eritrea,eri,Eastern Africa,18-29,5-2017,S,F,2.505,0.44,1
Eritrea,eri,Eastern Africa,18-29,11-2015,F,M,2.309,0.433,1
Eritrea,eri,Eastern Africa,18-29,11-2015,F,F,2.309,0.433,1
Eritrea,eri,Eastern Africa,0-8,12-2018,S,F,2.522,0.44,1
Eritrea,eri,Eastern Africa,0-8,6-2017,F,M,2.505,0.44,1
Eritrea,eri,Eastern Africa,0-8,6-2017,F,F,2.505,0.44,2
Eritrea,eri,Eastern Africa,0-8,8-2016,F,M,2.46,0.436,1
Eritrea,eri,Eastern Africa,0-8,11-2015,F,F,2.309,0.433,1
Eritrea,eri,Eastern Africa,30-49,3-2018,S,M,2.522,0.44,1
Eritrea,eri,Eastern Africa,30-49,7-2016,F,M,2.46,0.436,1
Eritrea,eri,Eastern Africa,30-49,7-2016,F,F,2.46,0.436,1
Eritrea,eri,Eastern Africa,30-49,11-2016,S,M,2.46,0.436,1
Eritrea,eri,Eastern Africa,30-49,5-2015,S,M,2.309,0.433,1
Eritrea,eri,Eastern Africa,30-49,10-2018,F,M,2.522,0.44,1
Eritrea,eri,Eastern Africa,30-49,10-2018,F,F,2.522,0.44,1
Eritrea,eri,Eastern Africa,30-49,8-2018,F,F,2.522,0.44,1
Turkmenistan,tkm,Central Asia,70+,10-2016,F,M,2.202,0.705,1
Turkmenistan,tkm,Central Asia,70+,10-2016,F,F,2.202,0.705,1
Turkmenistan,tkm,Central Asia,9-17,4-2018,F,M,2.283,0.706,1
Turkmenistan,tkm,Central Asia,9-17,12-2017,F,F,2.2713,0.706,2
Turkmenistan,tkm,Central Asia,9-17,7-2018,S,M,2.283,0.706,1
Turkmenistan,tkm,Central Asia,9-17,10-2016,F,M,2.202,0.705,2
Turkmenistan,tkm,Central Asia,9-17,2-2018,S,M,2.283,0.706,1
Turkmenistan,tkm,Central Asia,9-17,9-2017,S,F,2.2713,0.706,1
Turkmenistan,tkm,Central Asia,9-17,11-2015,F,F,2.138,0.701,1
Turkmenistan,tkm,Central Asia,9-17,3-2018,F,M,2.283,0.706,3
